sig_id	canonical_smiles
CPC008_MCF7_24H:BRD-K49791723-001-01-6:10	NC(=O)C1CCN(CC1)c1nc(cs1)-c1ccc(Oc2ccccc2)cc1
CPC009_MCF7_24H:BRD-K74561903-019-01-5:10	NC(=O)C1CCN(CC1)c1nc(cs1)-c1ccc2OCCCOc2c1
CPC009_MCF7_24H:BRD-K50907285-001-01-4:10	NC(=O)C1CCN(CC1)c1nc(cs1)-c1ccc2OCCc2c1
CPC009_MCF7_24H:BRD-K25784575-001-01-8:10	NC(=O)C1CCN(CC1)c1ncc(Br)cn1
CPC009_MCF7_24H:BRD-K85237725-001-01-3:10	NC(=O)C1CCN(CC1)c1ncc(Br)s1
CPC007_MCF7_24H:BRD-K57016430-001-05-2:10	NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(Br)cc3
REP.A019_MCF7_24H:L19	NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(NC(=O)C(CC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCNC(N)=N)C(=O)NCC(N)=O
CPC017_MCF7_24H:BRD-K66782112-001-01-2:10	NC(=O)CCCCn1ccc(N=C(N)NCC(F)(F)F)n1
REP.A005_MCF7_24H:M13	NC(=O)CCCCn1ccc(n1)N=C(/N)NCC(F)(F)F
REP.A023_MCF7_24H:I19	NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(O)=O
CPD002_MCF7_24H:BRD-K19456237-001-19-3:10	NC(=O)CN1CCCC1=O
CPC005_MCF7_24H:BRD-K41143549-003-01-6:10	NC(=O)CNCCC(c1ccccc1)c1ccccc1
CPD002_MCF7_24H:BRD-A16332958-001-06-5:10	NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
CPC018_MCF7_24H:BRD-K58223721-001-01-0:10	NC(=O)C[C@H](NC(=O)Cc1ccc(O)cc1O)C(=O)O
REP.A008_MCF7_24H:N19	NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1
REP.A011_MCF7_24H:A19	NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
CPC014_MCF7_24H:BRD-K07736136-001-01-2:10	NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F
CPC005_MCF7_24H:BRD-K79092138-001-06-0:10	NC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-]
CPC016_MCF7_24H:BRD-A87479750-001-01-9:10	NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc12
CPC014_MCF7_24H:BRD-A89907244-001-01-1:10	NC(=O)N1C(=O)C2C(C3C(C4CC4)N(Cc5sc6ccccc6c5Cl)C2C=C3c7ccc(CO)cc7)C1=O
CPC013_MCF7_24H:BRD-A89333723-001-01-0:10	NC(=O)N1C(=O)C2C(C3C(N(Cc4cccc(OC(F)(F)F)c4)C2C=C3CCCO)c5ccc(CN6CCCC6)cc5)C1=O
LKCP002_MCF7_24H:K19	NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c23)CC1
CPC020_MCF7_24H:BRD-K71799949-001-28-1:10	NC(=O)N1c2ccccc2C=Cc2ccccc12
CPC011_MCF7_24H:BRD-K04196797-001-19-4:10	NC(=O)N1c2ccccc2CC(=O)c2ccccc12
REP.A006_MCF7_24H:K19	NC(=O)N1c2ccccc2CC(O)c2ccccc12
CPD001_MCF7_24H:BRD-A96407378-001-12-8:10	NC(=O)NC1NC(=O)NC1=O
CPC012_MCF7_24H:BRD-K66426634-001-01-5:10	NC(=O)NCC#Cc1ccc2NC(=O)[C@@]3([C@H]([C@H]4N([C@H]3c5ccc(OCCO)cc5)[C@@H]([C@@H](OC4=O)c6ccccc6)c7ccccc7)C(=O)NCC=C)c2c1
REP.A022_MCF7_24H:H13	NC(=O)NN=Cc1ccc(Oc2ccc(F)cc2)cc1
CPD002_MCF7_24H:BRD-K53815609-001-04-9:10	NC(=O)NN=Cc1ccc(o1)[N+](=O)[O-]
LKCP001_MCF7_24H:A19	NC(=O)NO
REP.A015_MCF7_24H:N19	NC(=O)N[C@@H](CCC(O)=O)C(O)=O
CPC013_MCF7_24H:BRD-K46056750-001-01-3:10	NC(=O)Nc1cc(sc1C(=O)N[C@@H]1CCCNC1)-c1cccc(F)c1
PBIOA016_MCF7_24H:I07	NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1
CPD002_MCF7_24H:BRD-K94848716-001-08-2:10	NC(=O)Nc1ccc(cc1)[As](O)(O)=O
MUC.CP008_MCF7_24H:E07	NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1
CPC017_MCF7_24H:BRD-K99107520-001-09-2:10	NC(=O)OCC(COC(N)=O)c1ccccc1
CPD001_MCF7_24H:BRD-A39230911-001-07-8:10	NC(=O)OCC(O)COc1ccc(Cl)cc1
CPC011_MCF7_24H:BRD-K22009844-001-08-3:10	NC(=O)OCCCc1ccccc1
REP.A021_MCF7_24H:J01	NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(cc1F)-c1ncon1)S(=O)(=O)c1ccc(Cl)cc1
CPC012_MCF7_24H:BRD-K70947604-001-01-0:10	NC(=O)[C@@H]1[C@@H]2N([C@H](c3ccc(OCCO)cc3)[C@@]14C(=O)Nc5ccccc54)[C@H]([C@H](OC2=O)c6ccccc6)c7ccccc7
CPC012_MCF7_24H:BRD-K89156937-001-01-5:10	NC(=O)[C@@]1(Cc2ccccc2CN=[N+]=[N-])N=C(O[C@H]1c3ccccc3CN=[N+]=[N-])c4ccc(OCCCO)cc4
PBIOA019_MCF7_24H:O19	NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21
CPC012_MCF7_24H:BRD-K92863101-001-01-1:10	NC(=O)[C@H]1[C@H]2N([C@@H](c3ccc(OCCO)cc3)[C@]14C(=O)Nc5ccc(C#CC6(O)CCCCCC6)cc54)[C@@H]([C@@H](OC2=O)c7ccccc7)c8ccccc8
CPC013_MCF7_24H:BRD-K47764688-001-01-8:10	NC(=O)[C@]1(Cc2ccccc2)N=C(O[C@@H]1c3ccccc3N=[N+]=[N-])c4ccc(OCCCO)cc4
REP.A015_MCF7_24H:H13	NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1
CPD003_MCF7_24H:C09	NC(=O)c1cc[n+](CC2=C(N3[C@H](SC2)[C@@H](NC(=O)[C@@H](c2ccccc2)S(O)(=O)=O)C3=O)C(O)=O)cc1
REP.A005_MCF7_24H:P01	NC(=O)c1ccc(I)c(c1)[N+]([O-])=O
CPC009_MCF7_24H:BRD-K71917235-001-01-9:10	NC(=O)c1ccc(O)c2ncccc12
CPC018_MCF7_24H:BRD-K09132007-001-01-8:10	NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCCOc2c1
CPC017_MCF7_24H:BRD-K67298865-001-03-3:10	NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCOc2c1
CPC005_MCF7_24H:BRD-K91904471-001-01-6:10	NC(=O)c1ccc2[nH]ccc2c1
CPD002_MCF7_24H:BRD-A11132253-001-06-6:10	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
HOG001_MCF7_24H:BRD-K08703257-001-06-3:10	NC(=O)c1cccc(N)c1
CPC013_MCF7_24H:BRD-K97056771-001-05-7:10	NC(=O)c1cccc(c1)-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1
CPC009_MCF7_24H:BRD-K44484254-001-01-0:10	NC(=O)c1ccccc1-c1noc(n1)-c1ccccc1F
CPC007_MCF7_24H:BRD-K01602319-001-05-2:10	NC(=O)c1ccccc1Nc2nc(NCCO)nc(n2)N3CCCC3
CPC010_MCF7_24H:BRD-K28912512-001-18-2:10	NC(=O)c1cccnc1
REP.A006_MCF7_24H:F19	NC(=O)c1cn(Cc2c(F)cccc2F)nn1
CPC020_MCF7_24H:BRD-K28667793-001-23-2:10	NC(=O)c1cnccn1
REP.A011_MCF7_24H:B19	NC(=O)c1nc(F)cnc1O
POL001_MCF7_24H:P07	NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N
CPC006_MCF7_24H:I09	NC(=O)c1ncn(C2OC(COP(O)(O)=O)C(O)C2O)c1N
CPC018_MCF7_24H:BRD-A95696820-001-01-4:10	NC(=O)c1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
CPC009_MCF7_24H:BRD-A96255180-001-02-0:10	NC(=O)c1ncn(n1)C1OC(CO)C(O)C1O
CPD003_MCF7_24H:H07	NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
REP.A028_MCF7_24H:G19	NC(=O)c1ncn(n1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
REP.A011_MCF7_24H:I01	NC(=O)c1noc(n1)[C@H](CCCC1CCCCC1)CC(=O)NO
CPC018_MCF7_24H:BRD-K26373640-001-03-6:10	NC(=O)c1sc(cc1N)-c1ccsc1
CPC017_MCF7_24H:BRD-K96778649-001-03-2:10	NC(=S)/C(=C/c1ccc(O)c(O)c1)/C#N
CPC018_MCF7_24H:BRD-A30395175-001-01-2:10	NC(C(=O)O)c1ccc(O)c(c1)C(=O)O
CPC018_MCF7_24H:BRD-A20589515-001-01-1:10	NC(C(O)=O)c1cc(O)cc(O)c1
CPC018_MCF7_24H:BRD-A80383043-001-01-7:10	NC(C(O)=O)c1ccc(C(O)=O)c(O)c1
CPC017_MCF7_24H:BRD-A20968261-001-01-3:10	NC(CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(=O)O
HOG003_MCF7_24H:BRD-A73680854-001-01-3:10	NC(CCC(O)=O)C(=O)N1CCC[C@H]1B(O)O
CPD002_MCF7_24H:BRD-A07893380-001-07-3:10	NC(CCC(O)=O)C=C
REP.A010_MCF7_24H:B19	NC(CCCNC(N)=O)C(O)=O
CPD003_MCF7_24H:K18	NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
CPC018_MCF7_24H:BRD-A45499626-001-01-0:10	NC(Cn1ccc(=O)n(Cc2ccccc2C(O)=O)c1=O)C(O)=O
CPD001_MCF7_24H:BRD-K00673382-001-10-6:10	NC(N)=Nc1nc(CSCCC(N)=N/S(N)(=O)=O)cs1
REP.A008_MCF7_24H:M13	NC(N)=O
CPC005_MCF7_24H:BRD-K97688263-003-04-1:10	NC(NCc1ccccc1)=N/C(=O)c1nc(Cl)c(N)nc1N
CPC018_MCF7_24H:BRD-K87158025-003-01-2:10	NC(NCc1ccccc1)=NC(=O)c1nc(Cl)c(N)nc1N
PBIOA015_MCF7_24H:K01	NC(Sc1ccc(N)cc1)=C(C#N)c1ccccc1C(F)(F)F
CPC014_MCF7_24H:BRD-K91701654-001-01-5:10	NC(Sc1ccccc1N)=C(C#N)/C(C#N)=C(/N)Sc1ccccc1N
CPC018_MCF7_24H:BRD-K18787491-001-07-8:10	NC(Sc1ccccc1N)=C(C#N)/C(C#N)=C(N)Sc1ccccc1N
LKCP001_MCF7_24H:J04	NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1
CPC017_MCF7_24H:BRD-A10355991-003-01-8:10	NC1(CCCCC1=O)c2ccccc2Cl
ASG003_MCF7_24H:G10	NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCO)c1ccc(Cl)cc1
REP.A022_MCF7_24H:E19	NC12CC3CC(CC(C3)C1)C2
CPC019_MCF7_24H:BRD-A03926027-001-02-5:10	NC1=C(C#N)C(c2ccc(Br)cc2)c3c(N1)c4ccccc4oc3=O
CPC020_MCF7_24H:BRD-A80793822-001-01-4:10	NC1=NC(=O)C(O1)c1ccccc1
CPC014_MCF7_24H:BRD-K55420858-001-01-0:10	NC1=NC(=O)C(S1)=Cc1ccc(O)cc1
REP.A026_MCF7_24H:M07	NC1=NCC2N1c1ccccc1Cc1ccccc21
LKCP002_MCF7_24H:D13	NC1=N[C@]2(COC[C@@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
REP.A028_MCF7_24H:G07	NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1
REP.A009_MCF7_24H:E13	NC1CCN(C1)c1cccnc1
CPD002_MCF7_24H:BRD-A41450521-003-01-9:10	NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F
CPC016_MCF7_24H:BRD-K09397065-003-03-8:10	NC1CCN(CC1)c1cccc(Cl)n1
CPC005_MCF7_24H:BRD-A43974575-065-04-4:10	NC1C[C@H]1c1ccccc1
REP.A015_MCF7_24H:H07	NCC(=O)CCC(O)=O
REP.A003_MCF7_24H:N07	NCC(=O)N1C[C@@H](C[C@H]1C(O)=O)NC(=O)c1ccccc1
CPD001_MCF7_24H:BRD-A84174873-001-08-6:10	NCC(CC(O)=O)c1ccc(Cl)cc1
CPC018_MCF7_24H:BRD-A24122750-001-01-1:10	NCC(CS(O)(=O)=O)c1ccc(Cl)cc1
CPC016_MCF7_24H:BRD-A31227688-001-02-4:10	NCC(N)C(=O)c1ccccc1
CPC020_MCF7_24H:BRD-A91555231-003-06-4:10	NCC(O)c1ccc(O)c(O)c1
CPD003_MCF7_24H:M20	NCC(O)c1ccc(O)cc1
REP.A017_MCF7_24H:M19	NCC1(CC(O)=O)CCCCC1
CPC008_MCF7_24H:BRD-K00637033-003-01-9:10	NCCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1
CPD002_MCF7_24H:BRD-A83029311-315-03-8:10	NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](OC3O[C@H](CO)C(O)[C@H]3O)[C@H]1O
REP.A028_MCF7_24H:L19	NCCCC(N)(C(F)F)C(O)=O
CPD002_MCF7_24H:BRD-K75527158-236-01-7:10	NCCCC(O)(P(O)(O)=O)P(O)(O)=O
REP.A017_MCF7_24H:J07	NCCCCCC(O)=O
CPC017_MCF7_24H:BRD-K68341547-003-01-6:10	NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
CPC018_MCF7_24H:BRD-K90259198-003-07-1:10	NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
CPC005_MCF7_24H:BRD-K41868777-003-02-9:10	NCCCCCCNS(=O)(=O)c1cccc2ccccc12
CPC013_MCF7_24H:BRD-K90697054-001-01-2:10	NCCCCCNC(=O)[C@H]1C[C@@H]2N([C@H]1c3ccc(O)cc3)C(=O)CNC2=O
REP.A013_MCF7_24H:M01	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc12
CPC017_MCF7_24H:BRD-K45068323-003-02-1:10	NCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
REP.A015_MCF7_24H:N01	NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O)OC(=O)NCCN)c1ccccc1
CPC014_MCF7_24H:BRD-K93331255-001-01-2:10	NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
CPD001_MCF7_24H:BRD-K67966701-335-04-3:10	NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
CPC013_MCF7_24H:BRD-K51731619-001-01-4:10	NCCCN(Cc1ccco1)C2CCCC2
CPC010_MCF7_24H:BRD-K71523760-001-02-6:10	NCCCNC(=S)NCCCN(Cc1ccc(Cl)cc1)c1ccc(Br)cn1
PBIOA020_MCF7_24H:B19	NCCCNCCSP(O)(O)=O
REP.A021_MCF7_24H:E07	NCCCS(O)(=O)=O
CPD003_MCF7_24H:P08	NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=CNC(N)=O)[C@H]1C[C@H](O)N=C(N)N1
CPC007_MCF7_24H:BRD-K70052774-001-05-4:10	NCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1
CPC018_MCF7_24H:BRD-K44899736-003-02-1:10	NCCNC(=O)c1ccc(Cl)cc1
REP.A007_MCF7_24H:E01	NCCNCCNCCN
CPD002_MCF7_24H:BRD-K41298358-395-01-8:10	NCCNCCNCCNCCN
CPC014_MCF7_24H:BRD-K09790412-001-03-8:10	NCCNCc1cccc2cnccc12
CPC016_MCF7_24H:BRD-K70577657-300-04-1:10	NCCNS(=O)(=O)c1cccc2cnccc12
REP.A001_MCF7_24H:P01	NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)C1O
DOSVAL006_MCF7_24H:BRD-K92503225:10	NCC[C@@H]1CC[C@@H](NC(=O)Nc2ccc(F)cc2)[C@@H](CO)O1
CPD001_MCF7_24H:BRD-K88043978-335-03-4:10	NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
DPK.CP002_MCF7_24H:BRD-K38580127:10	NCCc1c[nH]c2ccc(O)cc12
REP.A009_MCF7_24H:I13	NCCc1c[nH]c2ccc(OCC(=O)N3CCN(CC3)c3ccc(cc3)C#N)cc12
REP.A012_MCF7_24H:H13	NCCc1c[nH]cn1
CPD001_MCF7_24H:BRD-K20075662-300-03-2:10	NCCc1cc[nH]n1
REP.A013_MCF7_24H:O07	NCCc1ccc(O)c(O)c1
CPC019_MCF7_24H:BRD-K14643723-001-01-0:10	NCCc1ccc(cc1)S(=O)(=O)N
CPC011_MCF7_24H:BRD-K17874705-001-04-4:10	NCCc1ccccn1
CPD003_MCF7_24H:M15	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@@H]3OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
CPD001_MCF7_24H:BRD-K71013094-065-03-8:10	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
CPC011_MCF7_24H:BRD-K48932581-003-09-7:10	NC[C@H]1CC[C@@H](CC1)C(=O)Oc2ccc(CCC(=O)O)cc2
CPD001_MCF7_24H:BRD-K15014948-001-07-9:10	NC[C@H]1CC[C@@H](CC1)C(O)=O
CPD002_MCF7_24H:BRD-A58837096-065-01-1:10	NC[C@H]1O[C@H](OC2[C@@H](N)C[C@@H](N)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
REP.A027_MCF7_24H:H07	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O
LKCP001_MCF7_24H:K19	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
CPD001_MCF7_24H:BRD-K08327065-065-03-5:10	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
CPC009_MCF7_24H:BRD-K30649484-015-07-3:10	NCc1ccc(cc1)S(N)(=O)=O
CPC017_MCF7_24H:BRD-K76133116-001-01-2:10	NCc1ccccc1
CPD002_MCF7_24H:BRD-K06319591-001-01-6:10	NCc1ccccc1CC(=O)N[C@@H]1[C@H]2SCC(CSc3nnnn3CC(O)=O)=C(N2C1=O)C(O)=O
CPC016_MCF7_24H:BRD-K37848908-001-03-1:10	NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O
CPD001_MCF7_24H:BRD-A37444045-003-01-5:10	NN=C1N=NC=C2C=CC=CC12
REP.A008_MCF7_24H:L19	NNC(=O)c1ccncc1
REP.A001_MCF7_24H:A07	NNC(N)=N
CPC009_MCF7_24H:BRD-K87024524-001-03-2:10	NNCCc1ccccc1
CPC016_MCF7_24H:BRD-K67445247-001-01-3:10	NP(N)(=O)NC(=O)c1ccc(F)cc1
CPC018_MCF7_24H:BRD-K96799727-001-01-7:10	NS(=O)(=O)C#Cc1ccccc1
CPD002_MCF7_24H:BRD-K48300629-001-07-9:10	NS(=O)(=O)Cc1noc2ccccc12
REP.A022_MCF7_24H:K19	NS(=O)(=O)OC[C@@H]1C[C@H](C[C@@H]1O)n1ccc2c(N[C@H]3CCc4ccccc34)ncnc12
REP.A024_MCF7_24H:K13	NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
CPC017_MCF7_24H:BRD-K71499074-001-03-8:10	NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O
CPD003_MCF7_24H:B16	NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O
CPC009_MCF7_24H:BRD-A26384407-001-21-0:10	NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12
CPC015_MCF7_24H:BRD-A41250306-001-03-4:10	NS(=O)(=O)c1cc2c(NC(CC3CCCC3)NS2(=O)=O)cc1Cl
CPC005_MCF7_24H:BRD-A56675431-001-07-3:10	NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl
CPC016_MCF7_24H:BRD-A80017228-001-15-8:10	NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F
CPD003_MCF7_24H:E11	NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl
REP.A008_MCF7_24H:D01	NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F
CPD001_MCF7_24H:BRD-K13078532-001-21-9:10	NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
CPC015_MCF7_24H:BRD-K21450440-001-08-8:10	NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
CPD001_MCF7_24H:BRD-K88682005-001-10-9:10	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
PCLB001_MCF7_24H:A15	NS(=O)(=O)c1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1
CPC007_MCF7_24H:BRD-A81402010-001-02-1:10	NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1ccc(Br)cc1)c1ccccc1
CPC007_MCF7_24H:BRD-A82096673-001-04-4:10	NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1cccc(Br)c1)c1ccccc1
CPC015_MCF7_24H:BRD-K47717570-304-01-5:10	NS(=O)(=O)c1cccc2c3nc(O)c(O)nc3cc([N+](=O)[O-])c12
PBIOA017_MCF7_24H:G07	NS(=O)(=O)c1nn2cc(nc2s1)-c1ccccc1
CPD002_MCF7_24H:BRD-K28935038-001-01-4:10	N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1
CPC011_MCF7_24H:BRD-M47937986-001-02-5:10	N[C@@H](C(=O)N[C@H]1[C@H]2SCC(CSc3c[nH]nn3)=C(N2C1=O)C(O)=O)c1ccc(O)cc1
CPC010_MCF7_24H:BRD-K20338176-001-14-4:10	N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1
REP.A006_MCF7_24H:D01	N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F
RAD001_MCF7_24H:BRD-K83896451-001-02-6:10	N[C@@H](CCC(N)=O)C(O)=O
REP.A005_MCF7_24H:E07	N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(O)=O
HOG003_MCF7_24H:BRD-K01976263-003-04-5:10	N[C@@H](CCl)C(=O)O
CPC014_MCF7_24H:BRD-K59946561-001-05-9:10	N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
REP.A009_MCF7_24H:H01	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O
CPC005_MCF7_24H:BRD-K89152108-236-04-3:10	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O
CPC014_MCF7_24H:BRD-K65411918-001-01-5:10	N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(O)=O
CPD001_MCF7_24H:BRD-K34730807-001-11-9:10	N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O
CPC005_MCF7_24H:BRD-K22337096-001-02-6:10	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O
REP.A004_MCF7_24H:G01	N[C@@H]1CCCN(C1)c1c(cccc1-c1ccccc1)C=C1/SC(=O)NC1=O
CPC020_MCF7_24H:BRD-K87226815-001-14-8:10	N[C@@H]1CONC1=O
LJP008_MCF7_24H:N07	N[C@@H]1C[C@H]1c1ccccc1
CPC018_MCF7_24H:BRD-K69763916-001-01-7:10	N[C@@](CC1c2ccccc2Oc3ccccc13)([C@H]4C[C@@H]4C(=O)O)C(=O)O
REP.A022_MCF7_24H:P13	N[C@H](C(=O)N1[C@@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
LKCP001_MCF7_24H:H01	N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
CPC008_MCF7_24H:BRD-K52695588-003-01-3:10	N[C@H](C(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1)c1ccccc1
REP.A023_MCF7_24H:M07	N[C@H](CO)C(O)=O
PBIOA016_MCF7_24H:D01	N[C@H](CSCCB(O)O)C(=O)O
CPD003_MCF7_24H:J20	N[C@H]1CONC1=O
CPD001_MCF7_24H:BRD-K88809146-003-03-9:10	N[C@H]1C[C@@H]1c1ccccc1
REP.A015_MCF7_24H:A13	N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)n2c3cccnc3[nH]c2=O)c2ncccc12)c1cccc(F)c1F
